2024-11-20T16:16:45.233+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\UserAccountRepository.class]
2024-11-20T16:16:45.234+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [D:\KB IT's Your Life\Hackathon\juseyo-BE\build\classes\java\main\com\moonhyoman\juseyo_be\repository\UserRepository.class]
2024-11-20T16:16:45.236+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.ChildLevelRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.237+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.CompleteMissionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.237+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.EduContentsRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.238+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.EduQuizRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.238+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.FailMissionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.238+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.MissionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.239+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.RejectRequestMissionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2024-11-20T16:16:45.239+09:00  INFO 14232 --- [juseyo_be] [Test worker] .RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.moonhyoman.juseyo_be.repository.RequestMissionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
